Hennala|Lahti|K|2011|2752|205000|74.5|Rykmentinkatu 12 As
Möysä|Lahti|K|1922|3035|129000|42.5|Sammuttajankatu 7 B
Nastola|kk. Lahti|K|2006|1816|187000|103|Aurantie 2 as
Keskusta|Lahti|K|1938|2460|155000|63|Vuorikatu 37
Okeroinen|Lahti|O|2020|2810|295000|105|Joukolankatu 6
Paavola|Lahti|K|2001|2593|118000|45.5|Kymintie 4 A
Ahtiala|Lahti|K|1992|1215|82000|67.5|Roopenkuja 2
Keskusta|Lahti|K|1964|3425|199000|58.1|Hämeenkatu 9 as
Paavola|Lahti|K|1956|1381|49700|36|Harjulankatu 10 A
Keskusta|Lahti|K|1937|2642|280000|106|Harjukatu 16
Jalkaranta|Lahti|K|1971|1899|189000|99.5|Sarvikatu 18-20 A
Asemantausta|Lahti|K|1993|1435|89000|62|Vasamakatu 7
Kartano|Lahti|K|1958|2136|114700|53.7|Lahdenkatu 18
Kiveriö|Lahti|K|1967|1500|84000|56|Juustilankatu 5
Vesterås|Lahti|O|1949|1508|189000|125.3|Vuoripojankatu 38
Keskusta|Lahti|K|1938|2975|119000|40|Mariankatu 6 B
Kivimaa|Lahti|K|1966|696|55000|79|Hörölänkatu 8
Karisto|Lahti|O|2025|2262|380000|168|Niittylähteenkatu 5
Keskusta|Lahti|K|2018|4359|279000|64|Hämeenkatu 12
Nastola|Lahti|K|2014|2141|189500|88.5|Hiekkatie 7
Myllypohja|Lahti|O|1958|680|68000|100|Kirjavakatu 3
Laune|Lahti|K|2014|2854|137000|48|Vanhanladonkatu 3 D
Karisto|Lahti|R|2016|2737|199800|73|Kivirinteenkatu 2
Jalkaranta|Lahti|K|1975|1655|134878|81.5|Vuorisenkatu 3 A
Jalkaranta|Lahti|K|2020|574|25266|44|Honkakatu 11
Ahtiala|Lahti|K|1988|1467|88000|60|Ahtialan selkätie 23
Keskusta|Lahti|K|1960|1595|59000|37|Karjalankatu 23 A
keskusta|Lahti|K|1938|2493|359000|144|Hämeenkatu 21 A
Jalkaranta|Lahti|O|2022|4280|749000|175|Killenkatu 5
Saksala|Lahti|K|1976|1227|92000|75|Tuomikatu 5
Nastola-Rakokivi|Lahti|R|1985|1162|89500|77|Koulutie 12
Metsäkangas|Lahti|K|1963|776|38000|49|Kasakkamäentie 20 B
Keskusta|Lahti|K|1956|2477|109000|44|Kolkankatu 24 A
Ahtiala|Lahti|O|1950|1489|134000|90|Latosaarentie 2
Jalkaranta|Lahti|O|2022|5024|839000|167|Jalkarannantie 71b
Keskusta|Lahti|K|1991|2931|85000|29|Vesijärvenkatu 10 B
Kasakkamäki|Lahti|O|2005|2032|449000|221|Rumpalinkatu 8
Rakokivi|Lahti|R|1984|1400|112000|80|Vasaratie 7 B
Paavola|Lahti|K|1984|2089|117000|56|Onnelantie 27 B
Renkomäki|Lahti|O|1985|1078|194000|180|Helykuja 4
Nastola|Lahti|K|1977|847|58000|68.5|Vasaratie 6
Paavola|Lahti|K|1984|1190|75000|63|Onnelantie 30 A
Keskusta|Lahti|K|1958|2171|178000|82|Hämeenkatu 3
Kirveskatu 8 A|Lahti|K|1967|1060|62000|58.5|Kirveskatu 8 A
Laune|Lahti|O|1949|990|99000|100|Mustamäenkatu 60
Pirttiharju|Lahti|O|1956|1158|139000|120|Pirttiharjunkatu 46
Metsäkangas|Lahti|K|1980|829|46000|55.5|Suitsikatu 2
Renkomäki|Lahti|O|1991|1889|238000|126|Lakkitehtaantie 77
Keskusta|Lahti|K|1960|3215|229900|71.5|Kauppakatu 2
Kärpänen|Lahti|K|1985|1441|49000|34|Palokunnantie 1 A
Möysä|Lahti|K|1970|1446|47000|32.5|Tulikallionkatu 4 A
Patomäki|Lahti|O|1974|1568|185000|118|Varpusenkatu 6
Nastola|Lahti|O|2005|1743|237000|136|Sateenkaarentie 12
Keskusta|Lahti|K|1970|1255|69000|55|Vuoksenkatu 4 A
Karisto|Lahti|R|2008|2422|195000|80.5|Apteekkarinkatu 1 B
Anttilanmäki|Lahti|O|1925|1696|368000|217|Polkukuja 4
Ruoriniemi|Lahti|K|2023|3652|257492|70.5|Ruoriniemenkatu 1 B 25
Keskusta|Lahti|K|1958|1911|125000|65.4|Vesijärvenkatu 36
Kärpänen|Lahti|R|1987|2041|149000|73|Turhalankatu 1 as
Keskusta|Lahti|K|1960|3822|86000|22.5|Vuorikatu 7 B
Metsäkangas|Lahti|K|1980|770|57000|74|Suitsikatu 2
Riihelä|Lahti|O|1979|1555|185000|119|Laihokatu 5
Ahtiala|Lahti|K|1992|1213|45500|37.5|Sipurantie 6 K
Jalkaranta|Lahti|K|1972|1060|62000|58.5|Kiikkulankatu 5 c
Kunnas|Lahti|R|1992|1516|119000|78.5|Pitkäsuonkatu 46 B
Pesäkallio|Lahti|R|2005|1690|169000|100|Pesärinteenkatu 4 as
Asemantausta|Lahti|K|1991|2290|166000|72.5|Uudenmaankatu 11 A
Villähde|Lahti|O|1944|2551|125000|49|Villähteentie 324
Kytölä|Lahti|O|1985|1437|148000|103|Lehväkatu 8
Villähde|Lahti|O|1960|500|32000|64|Notkontie 82
Möysä|Lahti|K|1963|1590|167000|105|Viipurintie 5 A
Möysä|Lahti|K|1966|2380|59500|25|Karjalankatu 39 A
