Tammela|Tampere|K|1940|3551|158000|44.5|Itsenäisyydenkatu 18 B
Lentävänniemi|Tampere|K|1972|1913|110000|57.5|Jänislahdenkatu 3 B
Ranta-Tampella|Tampere|K|2023|5901|239000|40.5|Ranta-Tampellan Katu 31 A
Hakametsä|Tampere|K|2012|4103|119000|29|Harankatu 1 B
Kalkku|Tampere|O|1963|1165|198000|170|Myllyojankatu 3
Pyynikki|Tampere|K|1969|3945|647000|164|Ristikatu 8
Rahola|Tampere|K|2013|2920|165000|56.5|Sorakuopankatu 2 A
Tohloppi|Tampere|O|2012|3169|470000|148.3|Mansikkamäenkatu 37
Hervanta|Tampere|K|1974|1983|115000|58|Orivedenkatu 14
Kaleva|Tampere|K|2017|4667|154000|33|Rieväkatu 8 A
Kaleva|Tampere|K|2017|5077|165000|32.5|Rieväkatu 8 A
Keskusta|Tampere|K|1960|3534|205000|58|Papinkatu 5
Ranta-Tampella|Tampere|K|2022|6587|359000|54.5|Ranta-Tampellan Katu 21 A
Linnainmaa|Tampere|K|2002|2515|166000|66|Tuluskatu 2
Viiala|Tampere|O|0|5720|695000|121.5|Haaronkuja 5
Linnainmaa|Tampere|R|2023|3377|412000|122|Hipunraitti 12
Hakametsä|Tampere|R|2019|4256|383000|90|Harankatu 17
Keskusta|Tampere|K|2022|8063|451544|56|Kansikatu 1 C
Viinikka|Tampere|O|1924|2974|449000|151|Lylykuja 4
Pyynikki|Tampere|K|1896|7122|698000|98|Koulukatu 13 C
Hyhky|Tampere|K|1994|2819|148000|52.5|Hyhkynkatu 5 C
Ranta-Tampella|Tampere|K|2022|7023|309000|44|Ranta-Tampellan katu 21
Takahuhti|Tampere|R|1987|2785|110000|39.5|Varsankatu 10 F
Lapinniemi|Tampere|K|1995|3481|268000|77|Lapinkaari 17
Viinikka|Tampere|K|1949|2387|179000|75|Viinikankatu 30
Finninmäki|Tampere|O|2007|3012|488000|162|Muulankatu 27
Hervanta|Tampere|K|1983|1974|149000|75.5|Lindforsinkatu 19 A
Keskusta|Tampere|K|2023|7156|229000|32|Mustanlahdenkatu 21 A
Olkahinen|Tampere|O|1986|2828|239000|84.5|Vastarannankatu 16
Kaleva|Tampere|K|1956|3794|184000|48.5|Sammonkatu 28
Muotiala|Tampere|K|1952|2340|117000|50|Muotialantie 29 A 3
Onkiniemi|Tampere|K|1985|3250|208000|64|Sahanteränkatu 1 D
Armonkallio|Tampere|K|1981|3680|230000|62.5|Ihanakatu 7-9 B
Kämmenniemi|Tampere|O|2003|4091|990000|242|Aunessalmenkatu 11
Rantaperkiö|Tampere|K|1969|2610|184000|70.5|Härmälänkatu 27
Tammela|/ Keskusta Tampere|K|2016|6022|268000|44.5|Yliopistonkatu 50
Vehmainen|Tampere|O|2019|4102|525000|128|Kauppilankuja 3
Keskusta|Tampere|K|1957|5231|136000|26|Tuomiokirkonkatu 34 B
Hakametsä|Tampere|R|2004|3927|379000|96.5|Aarikkalankatu 12 A
Pyynikki|Tampere|K|1926|2376|99800|42|Pirkankatu 13 A
Härmälänranta|Tampere|K|2024|5111|299000|58.5|Sandberginpolku 3
Linnainmaa|Tampere|K|2018|3814|164000|43|Hannulanpolku 8
Kaukajärvi|Tampere|K|1970|1922|99000|51.5|Saarenvainionkatu 11
Tammela|Tampere|K|1940|3573|159000|44.5|Itsenäisyydenkatu 18 D
Keskusta|Tampere|K|1962|4182|230000|55|Tuomiokirkonkatu 40
Amuri|Tampere|K|1972|3841|217000|56.5|Amurinkuja 20 B
Ratina|Tampere|K|2011|5200|260000|50|Voimakatu 16
Ratina|Tampere|K|2009|6035|519000|86|Ratinankatu 5
Rahola|Tampere|K|1966|1612|112000|69.5|Voionmaankatu 67
Linnainmaa|Tampere|K|2021|541|38667|71.5|Hipunraitti 5
Pohtola|Tampere|K|1985|2527|139000|55|Alpunkuja 3 As.
Härmälänranta|Tampere|K|2019|4293|249000|58|Niilo Härmälän katu 7
Ryydynpohja|Tampere|R|1980|2175|248000|114|Ritalankatu 30 C
Niemi|Tampere|R|1978|2286|488000|213.5|Tapulinkatu 46
